Usage,Popularity,Name,ID
165904,0,Tungsten Ore,endreborn:block_wolframium_ore:0
165888,0,Molten Tungsten,fluid:tungsten
165888,0,Tungsten Ore Dust,contenttweaker:item_ore_tungsten:2
165888,0,Obsidian Pressure Plate,quark:obsidian_pressure_plate:0
160000,0,Sulfuric Acid,gas:sulfuricacid
160000,0,Sulfuric Acid,fluid:sulfuricacid
150000,150000,,placeholder:trade
144000,0,Fusewood Shard,"tconstruct:shard:0:{Material:""dark_matter""}"
144000,0,Sharpening Kit Cast,"tconstruct:cast:0:{PartType:""tconstruct:shard""}"
121526,0,Ingot Cast,tconstruct:cast_custom:0
110001,0,Rudimentary Snare,bloodmagic:soul_snare:0
110000,0,Demonic Will,fluid:raw_will
110000,0,Demonic Will,bloodmagic:monster_soul:0:{souls:1.0f}
88320.15526953126,0,Stick,minecraft:stick:0
82944,0,Bee Smoker,forestry:smoker:0
82928,0,Graphite Ingot,nuclearcraft:ingot:8
80032,0,Boron Ingot,nuclearcraft:ingot:5
77184,0,Rat Diamond,rats:rat_diamond:0
76032,0,Molten Diamond,fluid:diamond
75168,0,Molten Aluminum,fluid:aluminum
72022,0,Demon Ingot,extrautils2:ingredients:11
69136,0,Nickel Ore,thermalfoundation:ore:5
64192,0,Uranium Ingot,immersiveengineering:metal:5
62216,0,Aluminum Ore,thermalfoundation:ore:4
60000,0,Rocket Fuel,fluid:rocketfuel
56388,0,Charcoal,minecraft:coal:1
49248,0,Molten Base Essence,fluid:base_essence
48000,0,Neutron Fluid,nuclearcraft:fluid_neutron:0
46160,0,Fluix Crystal,appliedenergistics2:material:7
45502.40677966102,0,Iron Ingot,minecraft:iron_ingot:0
45433,0,Coal,minecraft:coal:0
42852,0,Gold Ingot,minecraft:gold_ingot:0
42016,0,Pulsating Iron Ingot,enderio:item_alloy_ingot:5
41488,0,Pulverized Platinum,thermalfoundation:material:70
41472,0,Molten Pulsating Iron,fluid:pulsating_iron
41472,0,Molten Platinum,fluid:platinum
40974,0,Hard Carbon Alloy,nuclearcraft:alloy:2
40577,0,Ardite Ore,tconstruct:ore:1
40576,0,Bottle o' Enchanting,minecraft:experience_bottle:0
40362,0,Lead Ingot,thermalfoundation:material:131
40326,0,Black Quartz,actuallyadditions:item_misc:5
40320,0,Molten Lumium,fluid:lumium
40318,0,Cobalt Ingot,tconstruct:ingots:0
40306,0,Silver Ingot,thermalfoundation:material:130
40214,0,Manyullyn Ingot,tconstruct:ingots:2
40129,0,Magnesium Diboride Alloy,nuclearcraft:alloy:3
40116,0,Aluminum Ingot,thermalfoundation:material:132
40089,0,Block of Quartz,minecraft:quartz_block:0
40080,0,Signalum Ingot,thermalfoundation:material:165
40070,0,Mana Infused Ingot,thermalfoundation:material:136
40040,0,Enderium Ingot,thermalfoundation:material:167
40034,0,Invar Ingot,thermalfoundation:material:162
40032,0,Magnesium Dust,nuclearcraft:dust:7
40032,0,Constantan Ingot,thermalfoundation:material:164
40032,0,Platinum Ingot,thermalfoundation:material:134
40016,0,Fluxed Electrum Ingot,redstonearsenal:material:32
40016,0,Thorium Ingot,nuclearcraft:ingot:3
40016,0,Ardite Ingot,tconstruct:ingots:1
40013,0,Electrum Ingot,thermalfoundation:material:161
40008,0,Enriched Lava,fluid:enrichedlava
40000,0,Thorium Ore,nuclearcraft:ore:3
40000,0,Block of Lumium,thermalfoundation:storage_alloy:6
38592,0,Grains of Infinity,enderio:item_material:20
38001,0,Pahoehoe Lava,fluid:ic2pahoehoe_lava
36000,0,IC2 Hot Coolant,fluid:ic2hot_coolant
32000,0,Steam,fluid:steam
29376,0,Molten Nickel,fluid:nickel
28536.265625,0,Prosperity Shard,mysticalagriculture:crafting:5
28533,0,Alchemical Brass Ingot,thaumcraft:ingot:2
28524,0,Mana Powder,botania:manaresource:23
28524,0,Stardust,astralsorcery:itemcraftingcomponent:2
28512,0,Prosperity Ore,mysticalagriculture:prosperity_ore:0
26601.004,0,Pure Certus Quartz Crystal,appliedenergistics2:material:10
26432,0,Molten Demon Metal,fluid:xu_demonic_metal
25417,0,Emerald,minecraft:emerald:0
24202,0,Honey Comb,forestry:bee_combs:0
24094.242424242424,0,Beeswax,forestry:beeswax:0
23808,0,Molten Stellar Alloy,fluid:stellar_alloy
23421,0,Lapis Lazuli Block,minecraft:lapis_block:0
23328,0,Lapis Lazuli Plate,ic2:plate:4
23040,0,Molten Silver,fluid:silver
23000,0,Crystallized Obsidian,fluid:crystal
22002,0,Crystallized Obsidian,biomesoplenty:crystal:0
22000,0,Grape Juice,fluid:grapejuice
22000,0,Grapes,rustic:grapes:0
20738,0,Pulverized Silver,thermalfoundation:material:66
20738,0,Conveyor Belt,"immersiveengineering:conveyor:0:{conveyorType:""immersiveengineering:conveyor""}"
20736,0,Block of Copper,thermalfoundation:storage:0
20736,0,Molten Gold,fluid:gold
20736,0,Molten Knightslime,fluid:knightslime
20736,0,Molten Conductive Iron,fluid:conductive_iron
18432,0,Molten Electrum,fluid:electrum
16000,0,Essence,fluid:essence
14000,0,Fermented Ore Meat,fluid:if.ore_fluid_fermented
12824,0,Desert Myrmex Resin Chunk,iceandfire:myrmex_desert_resin:0
12181,0,Ash,forestry:ash:0
12044,0,Blackout Powder,randomthings:ingredient:13
12023,0,Grout,tconstruct:soil:0
12002,0,Biomass,actuallyadditions:item_misc:21
12001,1,Sunflower,minecraft:double_plant:0
12000,0,Flux,fluxnetworks:flux:0
12000,0,Bio Coal,actuallyadditions:item_misc:22
12000,0,Tiny Pile of Uranium 235,ic2:nuclear:5
12000,0,Uranium 235,ic2:nuclear:1
12000,0,Liquid Concrete,fluid:concrete
10998,0,Infinity Dust Block,enderio:block_infinity:0
10476,0,Draconium Nugget,"draconicevolution:nugget:0:{display:{Lore:[""§d§l50%""]}}"
10018,0,Piston,minecraft:piston:0
10000,0,Molten Sunnarium,fluid:sunnarium
9792,0,Molten Osgloglas,fluid:osgloglas
9260,0,1k ME Storage Component,appliedenergistics2:material:35
9229,0,"Wool (Dorset, Brown)",animania:wool:0
9222,0,Cyanite Dust,bigreactors:dustcyanite:0
9216,0,Eutectic UU-Metal Alloy,fluid:universal_metal
9216,0,Tiny Pile of Heavy Fuel Dust,mechanics:fuel_dust_tiny:0
8981,0,Logic Processor,appliedenergistics2:material:22
8765,0,Cobweb,minecraft:web:0
8222,0,Wheat,minecraft:wheat:0
8220,0,Cheese Wedge (Friesian),animania:friesian_cheese_wedge:0
8005,0,Cheese Wheel (Friesian),animania:friesian_cheese_wheel:0
8000,0,Molten Cheese,fluid:cheese
8000,0,Block of Demon Metal,extrautils2:simpledecorative:1
7781,0,Silicon Plate,libvulpes:productplate:3
6912,0,Molten Draconium,fluid:draconium
6912,0,Native Sapphire Cluster,jaopca:item_clustersapphire:0
6912,0,Sapphire Ore,biomesoplenty:gem_ore:6
6409,0,Gold Ore,minecraft:gold_ore:0
6395,0,Steel Plate,thermalfoundation:material:352
6336,0,Molten Milk Chocolate,fluid:milk_chocolate
6160,0,Engineer's Wire Cutters,immersiveengineering:tool:1
6144,0,Steel Wire,immersiveengineering:material:23
6024,0,Egg,animania:brown_egg:0
6016,0,Royal Jelly,forestry:royal_jelly:0
6000,0,Creosote Oil,fluid:creosote
6000,0,Crystallized Amber,cyclicmagic:crystallized_amber:0
6000,0,Weather Egg <Sun>,randomthings:weatheregg:0
5760.001333333334,0,Greatwood Log,thaumcraft:log_greatwood:0
5002,0,Block of Coal,minecraft:coal_block:0
4934.610169491525,0,Iron Plate,thermalfoundation:material:32
4800,0,Lubricant,fluid:lubricant
4572,0,Cobblestone,minecraft:cobblestone:0
4311,0,Lapis Lazuli,minecraft:dye:4
4244,0,Calculation Processor,appliedenergistics2:material:23
4216,0,Quartz Glass,appliedenergistics2:quartz_glass:0
4119,0,Oak Wood Planks,minecraft:planks:0
4091,0,Tough Alloy,nuclearcraft:alloy:1
4034.1875,0,§aPrudentium Essence,mysticalagriculture:crafting:1
4001.546875,0,§bSuperium Essence,mysticalagriculture:crafting:3
4000,0,Pink Slime,fluid:if.pink_slime
4000,0,Enriched Uranium Nuclear Fuel,ic2:nuclear:0
4000,0,Can,forestry:can:0
3976.375,0,§eInferium Essence,mysticalagriculture:crafting:0
3967.09375,0,§6Intermedium Essence,mysticalagriculture:crafting:2
3524,0,Litherite Crystal,environmentaltech:litherite_crystal:0
3456,0,Molten Constantan,fluid:constantan
3306,0,Lithium Dust,ic2:dust:11
3072,0,Infinity Reagent,enderio:item_material:75
3072,0,Dense Fluix Wire Coil,immersivecables:wire_coil:1
3000,0,Conglomerate Of Sun,contenttweaker:conglomerate_of_sun:0
3000,0,Totem of Undying,minecraft:totem_of_undying:0
2935,0,Crushed Endstone,exnihilocreatio:block_endstone_crushed:0
2918,0,Crushed Netherrack,"exnihilocreatio:block_netherrack_crushed:0:{display:{Lore:[""§e§lWeight: 6000""]}}"
2916,0,4k ME Storage Component,appliedenergistics2:material:36
2840,0,Nugget Cast,tconstruct:cast_custom:1
2830,0,Sky Stone Dust,appliedenergistics2:material:45
2671,0,Coalescence Matrix,tconevo:material:0
2600,0,Lead Ore,thermalfoundation:ore:3
2595,0,Electronic Circuit,ic2:crafting:1
2592,0,Molten Ferroboron,fluid:ferroboron
2592,0,Molten Alumite,fluid:alumite
2592,0,Clear Glass,tconstruct:clear_glass:0
2592,0,Dense Lapis Lazuli Plate,ic2:plate:13
2490,0,Gunpowder,minecraft:gunpowder:0
2377,0,Endorium Nugget,endreborn:item_raw_endorium:0
2350,0,Heavy Ingot,mechanics:heavy_ingot:0
2350,0,Pulverized Gold,thermalfoundation:material:1
2336,0,Uranium Ore,immersiveengineering:ore:5
2328,0,Enchanted Ingot,extrautils2:ingredients:12
2320,0,Boron Ore,nuclearcraft:ore:5
2308,0,Electrum Blend,thermalfoundation:material:97
2304,0,Molten Tough Alloy,fluid:tough
2304,0,Molten Lithium,fluid:lithium
2304,0,Native Uranium Cluster,jaopca:item_clusteruranium:0
2304,0,Molten Heavy Metal,fluid:heavy_metal
2304,0,Heavy Nugget,mechanics:heavy_nugget:0
2304,0,Lumium Nugget,thermalfoundation:material:230
2304,0,Molten Gelid Enderium,fluid:gelid_enderium
2304,0,Molten Redstone Alloy,fluid:redstone_alloy
2304,0,Grains Of Infinity Burst Seed,mechanics:burst_seed_grainsofinfinity:0
2304,0,Bursting Powder,mechanics:bursting_powder:0
2304,0,Heavy Fuel Dust,mechanics:fuel_dust:0
2304,0,Molten Fiery,fluid:fierymetal
2304,0,Molten Pigiron,fluid:pigiron
2304,0,Enchanted Metal,fluid:xu_enchanted_metal
2152,0,Crushed End Stone,nuclearcraft:gem_dust:11
2136,0,Basic Capacitor,enderio:item_basic_capacitor:0
2112,0,Native Emerald Cluster,jaopca:item_clusteremerald:0
2112,0,Emerald Ore,minecraft:emerald_ore:0
2070,0,Alienis,aspect:Alienis
2012,0,Apple,minecraft:apple:0
2008,0,Blank Rune,bloodmagic:blood_rune:0
2001,1,Chorus Fruit,minecraft:chorus_fruit:0
2000,0,Liquid Chorus,fluid:liquidchorus
2000,0,Popped Chorus Fruit,minecraft:chorus_fruit_popped:0
2000,0,Sensus,aspect:Sensus
2000,0,Herba,aspect:Herba
2000,0,Stone Battery Cell,"plustic:battery_cell:0:{Material:""stone""}"
2000,0,Oak Pressure Plate,minecraft:wooden_pressure_plate:0
2000,0,Silicon Carbide Vapor,fluid:sic_vapor
2000,0,Blood-Infused Stone,fluid:rune
1860,0,Lithium Ion Cell,"nuclearcraft:lithium_ion_cell:0:{capacity:8000000,maxTransfer:400000,energy:0}"
1814,0,Brick,minecraft:brick:0
1800,0,Raw Ore Meat,fluid:if.ore_fluid_raw
1691,0,Enriched Alloy,mekanism:enrichedalloy:0
1680.008,0,Menril Wood Planks,integrateddynamics:menril_planks:0
1628,0,Certus Quartz Dust,appliedenergistics2:material:2
1604,0,Erodium Crystal,environmentaltech:erodium_crystal:0
1600,0,Clean Draconium Slurry,gas:slurryCleanDraconium
1600,0,Draconium Slurry,gas:slurryDraconium
1600,0,Draconium Ore,draconicevolution:draconium_ore:0
1600,0,Liquid Helium,fluid:liquidhelium
1584,0,Garbage Pile,rats:garbage_pile:0
1537,0,Raw Plastic,rats:raw_plastic:0
1537,0,Energy Upgrade,mekanism:energyupgrade:0
1536,0,Plastic Waste,rats:plastic_waste:0
1504,0,Block of Black Quartz,actuallyadditions:block_misc:2
1486,0,Bone Meal,minecraft:dye:15
1465,0,Slimeball,minecraft:slime_ball:0
1456,0,Enderium Plate,thermalfoundation:material:359
1455,0,Flint,minecraft:flint:0
1409,0,Moss Stone,minecraft:mossy_cobblestone:0
1400,0,Blazing Pyrotheum,fluid:pyrotheum
1374,0,Pulverized Coal,thermalfoundation:material:768
1366,0,Plague Essence,rats:plague_essence:0
1320,0,Pulverized Obsidian,thermalfoundation:material:770
1312,0,Plate Cast,tconstruct:cast_custom:3
1312,0,Interconnect,environmentaltech:interconnect:0
1303,0,Iron Ore,minecraft:iron_ore:0
1300,0,Litherite Solar Cell,environmentaltech:solar_cell_litherite:0
1297.015,1,Flint and Steel,minecraft:flint_and_steel:0
1296,0,Photovoltaic Cell,environmentaltech:photovoltaic_cell:0
1278,0,Soul Sand,minecraft:soul_sand:0
1249,0,Slag,immersiveengineering:material:7
1197,0,Osmium Ingot,mekanism:ingot:1
1189,1,End Stone,minecraft:end_stone:0
1179,0,Advanced Circuit,ic2:crafting:2
1174,0,Tungsten Ingot,endreborn:item_ingot_wolframium:0
1169,0,Ender Ingot,extendedcrafting:material:36
1152,0,Molten Bronze,fluid:bronze
1152,0,Tungsten Nugget,endreborn:wolframium_nugget:0
1152,0,Fusewood Shard,"tconstruct:shard:0:{Material:""dark_steel""}"
1152,0,Shard Clay Cast,"tconstruct:clay_cast:0:{PartType:""tconstruct:shard""}"
1152,0,Fusewood Shard,"tconstruct:shard:0:{Material:""plague_metal""}"
1152,0,Fluxed Electrum Blend,redstonearsenal:material:0
1150,0,Olive Oil,fluid:oliveoil
1088,0,Silky Propolis,forestry:propolis:3
1056.0625,0,§cSupremium Essence,mysticalagriculture:crafting:4
1050.20439453125,0,Diamond,minecraft:diamond:0
1038,0,Ferroboron Alloy,nuclearcraft:alloy:6
1036,0,Photovoltaic Plate,enderio:item_material:3
1025,0,Queen Bee,harvestcraft:queenbeeitem:0
1024,0,Solar Panel,ic2:te:8
1020,0,Electrical Steel Ingot,enderio:item_alloy_ingot:0
1016,0,Rock Crystal,astralsorcery:itemrockcrystalsimple:0
1011,0,Stone,minecraft:stone:0
1002,0,Silky Comb,forestry:bee_combs:6
1000,0,Honey,fluid:for.honey
1000,0,Honey,harvestcraft:honeyitem:0
1000,0,Honeycomb,harvestcraft:honeycombitem:0
1000,0,Friesian Milk,fluid:milk_friesian
1000,0,Liquid DNA,fluid:liquiddna
1000,0,Genetics Labware,gendustry:labware:0
1000,0,Silver Birch Pollen,"forestry:pollen_fertile:0:{IsAnalyzed:0b,Genome:{Chromosomes:[{Slot:0b,UID0:""forestry.treeBirch"",UID1:""forestry.treeBirch""},{Slot:1b,UID0:""forestry.heightSmall"",UID1:""forestry.heightSmall""},{Slot:2b,UID0:""forestry.saplingsAverage"",UID1:""forestry.saplingsAverage""},{Slot:3b,UID0:""forestry.fruitNone"",UID1:""forestry.fruitNone""},{Slot:4b,UID0:""forestry.yieldLowest"",UID1:""forestry.yieldLowest""},{Slot:5b,UID0:""forestry.sappinessLowest"",UID1:""forestry.sappinessLowest""},{Slot:6b,UID0:""forestry.leavesNone"",UID1:""forestry.leavesNone""},{Slot:7b,UID0:""forestry.maturationFaster"",UID1:""forestry.maturationFaster""},{Slot:8b,UID0:""forestry.i1d"",UID1:""forestry.i1d""},{Slot:9b,UID0:""forestry.fireproofFalse"",UID1:""forestry.fireproofFalse""}]}}"
1000,0,Propolis,forestry:propolis:0
1000,0,Red Liquid,fluid:red_matter
1000,0,Perfect Fuel,fluid:perfect_fuel
1000,0,Corium,fluid:corium
1000,0,Reactor Cell,nuclearcraft:cell_block:0
992,0,Block of Cobalt,tconstruct:metal:0
988,0,Crushed Rhodochrosite,nuclearcraft:gem_dust:1
972,0,Lithium Manganese Dioxide Alloy,nuclearcraft:alloy:4
972,0,Manganese Dioxide Dust,nuclearcraft:dust_oxide:3
972,0,Manganese Oxide Dust,nuclearcraft:dust_oxide:2
972,0,Electrical Steel Nugget,enderio:item_alloy_nugget:0
972,0,16k ME Storage Component,appliedenergistics2:material:37
900,0,Thatch,quark:thatch:0
878,0,Clay,minecraft:clay:0
868,0,Weighted Pressure Plate (Heavy),minecraft:heavy_weighted_pressure_plate:0
864,0,Molten Lead,fluid:lead
864,0,Molten Cobalt,fluid:cobalt
864,0,Signalum Nugget,thermalfoundation:material:229
828,0,Eye of Ender,minecraft:ender_eye:0
816,0,Flour,harvestcraft:flouritem:0
792,0,Borer Essence,twilightforest:borer_essence:0
792,0,Morb (Dread Lich§r),"thermalexpansion:morb:0:{id:""twilightforest:tower_termite""}"
777,0,Lead Plate,thermalfoundation:material:323
768,0,Stellar Alloy Grinding Ball,enderio:item_alloy_endergy_ball:3
768,0,Gem Cast,tconstruct:cast_custom:2
761,0,Steel Casing,mekanism:basicblock:8
732,0,Energetic Alloy Ingot,enderio:item_alloy_ingot:1
704,0,Graphite Dust,nuclearcraft:dust:8
679,0,Copper Solenoid,nuclearcraft:part:4
666,0,Boron Nitride Solution,fluid:boron_nitride_solution
664.0013333333334,1,Crafting Table,minecraft:crafting_table:0
652,0,Ender Dust,appliedenergistics2:material:46
648,0,Double-Layer Capacitor,enderio:item_basic_capacitor:1
624,0,Native Titanium Cluster,jaopca:item_clustertitanium:0
614,0,Clear Laser Lens,environmentaltech:laser_lens:0
600,0,Basic Plating,nuclearcraft:part:0
576,0,Molten Invar,fluid:invar
576,0,Molten Ardite,fluid:ardite
576,0,Molten Signalum,fluid:signalum
576,0,Molten Titanium,fluid:titanium
572.0013333333334,0,Thaumium Ingot,thaumcraft:ingot:0
561,0,Mysical Flesh,endreborn:food_ender_flesh:0
548,0,Kyronite Crystal,environmentaltech:kyronite_crystal:0
546,0,Magnesium Diboride Solenoid,nuclearcraft:part:5
529,0,Peat,forestry:peat:0
528,0,Crystallized Emerald,jaopca:item_crystalabyssemerald:0
520,0,Carbonic Fluix Complex,threng:material:1
512,0,Speculation Core (1x),threng:material:7
512,0,Matter Ball,appliedenergistics2:material:6
510,0,Speed Upgrade,mekanism:speedupgrade:0
486,0,Thaumium Nugget,thaumcraft:nugget:6
478,0,Redstone Ore,minecraft:redstone_ore:0
462,0,Heart Crystal Shard,scalinghealth:crystalshard:0
462,0,Heart Crystal Ore,scalinghealth:crystalore:0
459,0,Iron Nugget,"minecraft:iron_nugget:0:{display:{Lore:[""§d§l33%""]}}"
457.0321590909091,0,String,minecraft:string:0
457,0,Silicon,appliedenergistics2:material:5
456,0,Pestle and Mortar,botania:pestleandmortar:0
452,0,Nether Star,minecraft:nether_star:0
450,0,Reinforced Alloy,mekanism:reinforcedalloy:0
449,0,Grass,minecraft:tallgrass:1
444,0,Honey Drop,forestry:honey_drop:0
441,1,Oak Sapling,minecraft:sapling:0
438,1,Mana Pool,botania:pool:0
436,0,Erodium Solar Cell,environmentaltech:solar_cell_erodium:0
432,0,Managlass,botania:managlass:0
432,0,UU-Metal Nugget,tconevo:metal:42
422,0,Quicksilver,thaumcraft:quicksilver:0
422,0,Draconium Ingot,draconicevolution:draconium_ingot:0
400,0,Resin,fluid:resin
400,0,Desert Myrmex Resin,iceandfire:myrmex_resin:0
399,1,Pure Daisy,"botania:specialflower:0:{type:""puredaisy""}"
396,0,Raw Prime Beef,animania:raw_prime_beef:0
390,0,Redstone Conductance Coil,thermalfoundation:material:515
386,0,HV Capacitor,immersiveengineering:metal_device0:2
384,0,Dense Fluix Coil Block,immersivecables:coil_block:1
